date,open,high,low,close,adj_close,volume
2024-03-15,171.17,172.62,170.29,172.62,172.19,121664700.0
2024-03-14,172.91,174.31,172.05,173.0,172.57,72913500.0
2024-03-13,172.77,173.19,170.76,171.13,170.7,52488700.0
2024-03-12,173.15,174.03,171.01,173.23,172.8,59825400.0
2024-03-11,172.94,174.38,172.05,172.75,172.32,60139500.0
2024-03-08,169.0,173.7,168.94,170.73,170.3,76114600.0
2024-03-07,169.15,170.73,168.49,169.0,168.58,71765100.0
2024-03-06,171.06,171.24,168.68,169.12,168.7,68587700.0
2024-03-05,170.76,172.04,169.62,170.12,169.69,95132400.0
2024-03-04,176.15,176.9,173.79,175.1,174.66,81510100.0
2024-03-01,179.55,180.53,177.38,179.66,179.21,73488000.0
2024-02-29,181.27,182.57,179.53,180.75,180.3,136682600.0
2024-02-28,182.51,183.12,180.13,181.42,180.96,48953900.0
2024-02-27,181.1,183.92,179.56,182.63,182.17,54318900.0
2024-02-26,182.24,182.76,180.65,181.16,180.71,40867400.0
2024-02-23,185.01,185.04,182.23,182.52,182.06,45119700.0
2024-02-22,183.48,184.96,182.46,184.37,183.91,52292200.0
2024-02-21,181.94,182.89,180.66,182.32,181.86,41529700.0
2024-02-20,181.79,182.43,180.0,181.56,181.1,53665600.0
2024-02-16,183.42,184.85,181.67,182.31,181.85,49701400.0
2024-02-15,183.55,184.49,181.35,183.86,183.4,65434500.0
2024-02-14,185.32,185.53,182.44,184.15,183.69,54630500.0
2024-02-13,185.77,186.21,183.51,185.04,184.58,56529500.0
2024-02-12,188.42,188.67,186.79,187.15,186.68,41781900.0
2024-02-09,188.65,189.99,188.0,188.85,188.38,45155200.0
2024-02-08,189.39,189.54,187.35,188.32,187.61,40962000.0
2024-02-07,190.64,191.05,188.61,189.41,188.69,53439000.0
2024-02-06,186.86,189.31,186.77,189.3,188.58,43490800.0
2024-02-05,188.15,189.25,185.84,187.68,186.97,69668800.0
2024-02-02,179.86,187.33,179.25,185.85,185.15,102518000.0
2024-02-01,183.99,186.95,183.82,186.86,186.15,64885400.0
2024-01-31,187.04,187.1,184.35,184.4,183.7,55467800.0
2024-01-30,190.94,191.8,187.47,188.04,187.33,55859400.0
2024-01-29,192.01,192.2,189.58,191.73,191.01,47145600.0
2024-01-26,194.27,194.76,191.94,192.42,191.69,44594000.0
2024-01-25,195.22,196.27,193.11,194.17,193.44,54822100.0
2024-01-24,195.42,196.38,194.34,194.5,193.76,53631300.0
2024-01-23,195.02,195.75,193.83,195.18,194.44,42355600.0
2024-01-22,192.3,195.33,192.26,193.89,193.16,60133900.0
2024-01-19,189.33,191.95,188.82,191.56,190.84,68741000.0
2024-01-18,186.09,189.14,185.83,188.63,187.92,78005800.0
2024-01-17,181.27,182.93,180.3,182.68,181.99,47317400.0
2024-01-16,182.16,184.26,180.93,183.63,182.94,65603000.0
2024-01-12,186.06,186.74,185.19,185.92,185.22,40444700.0
2024-01-11,186.54,187.05,183.62,185.59,184.89,49128400.0
2024-01-10,184.35,186.4,183.92,186.19,185.49,46792900.0
2024-01-09,183.92,185.15,182.73,185.14,184.44,42841800.0
2024-01-08,182.09,185.6,181.5,185.56,184.86,59144500.0
2024-01-05,181.99,182.76,180.17,181.18,180.5,62303300.0
2024-01-04,182.15,183.09,180.88,181.91,181.22,71983600.0
2024-01-03,184.22,185.88,183.43,184.25,183.55,58414500.0
2024-01-02,187.15,188.44,183.89,185.64,184.94,82488700.0
2023-12-29,193.9,194.4,191.73,192.53,191.8,42628800.0
2023-12-28,194.14,194.66,193.17,193.58,192.85,34049900.0
2023-12-27,192.49,193.5,191.09,193.15,192.42,48087700.0
2023-12-26,193.61,193.89,192.83,193.05,192.32,28919300.0
2023-12-22,195.18,195.41,192.97,193.6,192.87,37122800.0
2023-12-21,196.1,197.08,193.5,194.68,193.94,46482500.0
2023-12-20,196.9,197.68,194.83,194.83,194.09,52242800.0
2023-12-19,196.16,196.95,195.89,196.94,196.2,40714100.0
2023-12-18,196.09,196.63,194.39,195.89,195.15,55751900.0
2023-12-15,197.53,198.4,197.0,197.57,196.82,128256700.0
2023-12-14,198.02,199.62,196.16,198.11,197.36,66831600.0
2023-12-13,195.09,198.0,194.85,197.96,197.21,70404200.0
2023-12-12,193.08,194.72,191.72,194.71,193.97,52696900.0
2023-12-11,193.11,193.49,191.42,193.18,192.45,60943700.0
2023-12-08,194.2,195.99,193.67,195.71,194.97,53377300.0
2023-12-07,193.63,195.0,193.59,194.27,193.54,47477700.0
2023-12-06,194.45,194.76,192.11,192.32,191.59,41089700.0
2023-12-05,190.21,194.4,190.18,193.42,192.69,66628400.0
2023-12-04,189.98,190.05,187.45,189.43,188.71,43389500.0
2023-12-01,190.33,191.56,189.23,191.24,190.52,45679300.0
2023-11-30,189.84,190.32,188.19,189.95,189.23,48794400.0
2023-11-29,190.9,192.09,188.97,189.37,188.65,43014200.0
2023-11-28,189.78,191.08,189.4,190.4,189.68,38415400.0
2023-11-27,189.92,190.67,188.9,189.79,189.07,40552600.0
2023-11-24,190.87,190.9,189.25,189.97,189.25,24048300.0
2023-11-22,191.49,192.93,190.83,191.31,190.59,39617700.0
2023-11-21,191.41,191.52,189.74,190.64,189.92,38134500.0
2023-11-20,189.89,191.91,189.88,191.45,190.73,46505100.0
2023-11-17,190.25,190.38,188.57,189.69,188.97,50922700.0
2023-11-16,189.57,190.96,188.65,189.71,188.99,54412900.0
2023-11-15,187.85,189.5,187.78,188.01,187.3,53790500.0
2023-11-14,187.7,188.11,186.3,187.44,186.73,60108400.0
2023-11-13,185.82,186.03,184.21,184.8,184.1,43627500.0
2023-11-10,183.97,186.57,183.53,186.4,185.7,66133400.0
2023-11-09,182.96,184.12,181.81,182.41,181.48,53763500.0
2023-11-08,182.35,183.45,181.59,182.89,181.96,49340300.0
2023-11-07,179.18,182.44,178.97,181.82,180.89,70530000.0
2023-11-06,176.38,179.43,176.21,179.23,178.32,63841300.0
2023-11-03,174.24,176.82,173.35,176.65,175.75,79763700.0
2023-11-02,175.52,177.78,175.46,177.57,176.67,77334800.0
2023-11-01,171.0,174.23,170.12,173.97,173.08,56934900.0
2023-10-31,169.35,170.9,167.9,170.77,169.9,44846000.0
2023-10-30,169.02,171.17,168.87,170.29,169.42,51131000.0
